Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
GDP per capita (current US$),NY.GDP.PCAP.CD,Africa Eastern and Southern,AFE,819.844295928423,709.061010146892,1736.22250714845,1724.53438087977,1545.55908352233,1436.09440388982,1613.66848779126,1550.11176204468,1499.9544365215,1353.9275274008,1539.16554316986,1622.39171959406
GDP per capita (current US$),NY.GDP.PCAP.CD,Africa Western and Central,AFW,591.9896084034,522.772772119317,2153.76613809455,2247.85749211781,1880.75077764461,1646.97239910395,1588.58100471239,1732.81654392311,1810.53800638238,1686.99789853738,1765.96530719796,1790.34880033979
GDP per capita (current US$),NY.GDP.PCAP.CD,Arab World,ARB,2850.80154498515,2857.13272055077,7348.84954968398,7302.2503496362,6283.25602556899,6113.39773758358,6224.52297014464,6573.81696971074,6498.52903712431,5639.39873488484,6414.72561815051,7655.84840197887
GDP per capita (current US$),NY.GDP.PCAP.CD,Caribbean small states,CSS,2995.96689738191,5246.59626700535,10542.0752110958,10711.7786572268,10447.6799478983,9769.46964089534,10061.0866121034,10339.100779196,10409.7163826574,8864.60436985981,10114.1468413213,12382.3753760863
GDP per capita (current US$),NY.GDP.PCAP.CD,Central Europe and the Baltics,CEB,2305.67634682273,3952.06824439875,13665.7265983293,14141.1006164469,12525.6327000489,12782.2222396049,14222.4542912046,16077.0239465209,16349.0053581845,16298.2670593913,18790.4181600999,19337.8890310738
GDP per capita (current US$),NY.GDP.PCAP.CD,Early-demographic dividend,EAR,911.326362214013,1354.97962019911,3347.1139989727,3414.4378268947,3204.50859093736,3264.72507479012,3485.10955398458,3480.2807841338,3506.63417506725,3232.2471401811,3714.71391519885,4069.17601218906
GDP per capita (current US$),NY.GDP.PCAP.CD,East Asia & Pacific,EAS,2605.90737845755,4089.04265865943,9468.44402937117,9694.44764520113,9586.89199191842,9855.05982291635,10452.7370700637,11311.7690787375,11480.7038150104,11482.8804990942,13119.40564996,12906.694013545
GDP per capita (current US$),NY.GDP.PCAP.CD,East Asia & Pacific (excluding high income),EAP,416.677813510951,954.440267804461,5882.14219490776,6291.28338162026,6501.71268639374,6591.13640599459,7149.12126805695,7944.47136791977,8169.0089232591,8262.89754957938,9812.14597481484,9952.18812123202
GDP per capita (current US$),NY.GDP.PCAP.CD,East Asia & Pacific (IDA & IBRD countries),TEA,421.631727483568,965.661296811857,5948.47098907,6361.98221072104,6574.57347185452,6664.81340856374,7228.80110163654,8032.84451265894,8259.76325551476,8354.65293827494,9921.17770568929,10062.9224412061
GDP per capita (current US$),NY.GDP.PCAP.CD,Euro area,EMU,18903.2829635424,20215.5536922064,39119.9712010537,39913.1212610408,34388.8103723606,35164.0647840609,37157.1125976758,40045.5661943636,39183.1023427645,38161.6659419747,42472.3326927924,40755.0473759676
GDP per capita (current US$),NY.GDP.PCAP.CD,Europe & Central Asia,ECS,10522.1857289629,11667.3420725881,26090.3028271239,26321.0879621973,22560.0452974631,22380.6179946978,23644.7807272577,25244.0337921615,24870.5764692993,23995.1500027063,27239.9401146701,27363.874640104
GDP per capita (current US$),NY.GDP.PCAP.CD,Europe & Central Asia (excluding high income),ECA,2467.89602924435,1788.40584633532,10750.5615847087,9890.31659095404,7459.08184487651,7044.68473024733,7865.2274511544,7995.71882866252,8128.39505469146,7462.09763148974,8919.90863602739,10376.7802480968
GDP per capita (current US$),NY.GDP.PCAP.CD,Europe & Central Asia (IDA & IBRD countries),TEC,2382.07609670876,2052.57426429872,10963.2926109029,10296.6025496716,7995.18856221115,7640.98436011711,8532.08643311335,8869.05582689638,9016.26377063046,8439.66710909809,9983.84766919692,11324.5106744239
GDP per capita (current US$),NY.GDP.PCAP.CD,European Union,EUU,15459.4947497804,16948.3308695398,34564.9279509325,35280.7488271727,30485.7582865714,31175.2158538517,33088.6745527209,35749.0880582971,35077.7285770448,34332.6449639779,38436.149211449,37149.6085917605
GDP per capita (current US$),NY.GDP.PCAP.CD,Fragile and conflict affected situations,FCS,1141.6358542516,858.471100542478,2337.84788517276,2423.57469553104,1892.96123417839,1735.35624838942,1795.60316339251,1847.17353437264,1906.88721564883,1697.42205372878,1780.26139196499,1857.01159963759
GDP per capita (current US$),NY.GDP.PCAP.CD,Heavily indebted poor countries (HIPC),HPC,453.925419060711,373.726147213202,986.931455571369,1018.50599310726,961.05912289048,978.109791276521,1051.22070001086,973.033541392665,980.443936644367,964.91637621707,1043.67963008607,1097.0516591685
GDP per capita (current US$),NY.GDP.PCAP.CD,High income,HIC,18476.8850773094,25191.0460137549,41752.8000576397,42410.7482556388,39815.1402467714,40436.3619417573,42079.9179374498,44530.3800579065,44727.7346006187,43437.8943103859,48351.0720660842,49430.3293645734
GDP per capita (current US$),NY.GDP.PCAP.CD,IBRD only,IBD,1053.26851716701,1467.06150982623,5827.25160119958,5959.81193021316,5524.93979758256,5513.37201767983,6033.40589351785,6363.72285385021,6450.76019852946,6170.42273178302,7275.45462599073,7658.32088697013
GDP per capita (current US$),NY.GDP.PCAP.CD,IDA & IBRD total,IBT,930.017306435024,1254.87927774585,4713.75426286518,4823.22717913561,4473.5452447004,4455.01334108557,4839.28174336472,5076.88440746253,5131.96671603115,4895.9749891472,5712.35778982205,5988.57279695996
GDP per capita (current US$),NY.GDP.PCAP.CD,IDA blend,IDB,514.373907365373,557.376614868524,1954.03318394757,2083.53595188821,1930.75022370839,1818.7524929092,1751.91664584804,1875.79861269869,1874.5846274451,1720.74122393904,1842.03199304628,1930.61281858042
GDP per capita (current US$),NY.GDP.PCAP.CD,IDA only,IDX,400.506928443912,467.807160637652,1043.1385988104,1091.21399218489,1075.7318853631,1128.68034518962,1209.69996683014,1178.52443284313,1206.13799722073,1198.15115452242,1273.74388066576,1330.8545441218
GDP per capita (current US$),NY.GDP.PCAP.CD,IDA total,IDA,437.585728739058,496.815031048305,1348.33814525028,1423.48680466244,1361.63277291469,1358.88632920905,1390.17031609944,1410.16581042278,1427.76901211753,1371.12917554267,1461.61016032231,1528.9727987133
GDP per capita (current US$),NY.GDP.PCAP.CD,Late-demographic dividend,LTE,1102.22385580294,1666.72374184302,8544.86785366166,8812.35816027434,8213.69238667473,8182.50377942849,9021.94241319322,9839.70401037061,9979.37423743445,9720.85844961143,11554.2868836793,12074.4770230096
GDP per capita (current US$),NY.GDP.PCAP.CD,Latin America & Caribbean,LCN,2677.52569213284,4398.04248172102,10363.6438720924,10458.7590467418,8652.43996546112,8363.88418721044,9202.64482769228,8920.94381678282,8713.5436460742,7344.06092228177,8413.26011713122,9474.46768764656
GDP per capita (current US$),NY.GDP.PCAP.CD,Latin America & Caribbean (excluding high income),LAC,2617.84257374626,4204.24103860366,9840.59859734047,9781.72374713917,8226.89248465706,7912.27908614332,8732.61538577559,8387.84905597904,8184.42457418509,6837.63041190964,7804.44821172299,8884.68273481444
GDP per capita (current US$),NY.GDP.PCAP.CD,Latin America & the Caribbean (IDA & IBRD countries),TLA,2608.504858792,4310.63620542029,10287.0774222014,10377.3450398167,8505.15322358281,8199.54481275202,9052.33127649881,8759.32482226801,8532.48435762488,7136.21474095016,8195.12865998321,9237.90374865276
GDP per capita (current US$),NY.GDP.PCAP.CD,Least developed countries: UN classification,LDC,356.677323037357,330.128575659965,1011.2237721167,1060.76041240991,1003.22265531385,1016.0809259919,1104.79466366493,1063.20913025769,1089.87177789316,1082.60022121405,1151.78183621485,1259.14120042621
GDP per capita (current US$),NY.GDP.PCAP.CD,Low & middle income,LMY,901.189296300194,1187.34503385632,4534.20503998183,4626.71772238126,4329.83603008854,4312.05125164811,4680.47789006203,4900.34640799462,4957.61075209281,4729.76698690413,5520.31844976608,5793.34394875075
GDP per capita (current US$),NY.GDP.PCAP.CD,Low income,LIC,461.117491402682,487.481210650629,752.721538968048,790.08051376843,772.240784952307,743.60366854985,800.556409230306,659.119783762847,681.746857893197,653.673818043846,682.78266910265,741.244363322251
GDP per capita (current US$),NY.GDP.PCAP.CD,Lower middle income,LMC,514.020252697292,601.11322738431,1982.5702931399,2052.7572622194,1969.27210224466,2035.51134139588,2156.0915320913,2178.18232467009,2235.39181598856,2123.38231816223,2404.55179404135,2542.19993808198
GDP per capita (current US$),NY.GDP.PCAP.CD,Middle East & North Africa,MEA,3144.38435751182,3284.45984950586,8471.77477628623,8345.56671523531,7217.65155733438,7158.04931084411,7337.22417641969,7561.2011392369,7444.6212852487,6579.37098743688,7694.85516864621,8949.39677899439
GDP per capita (current US$),NY.GDP.PCAP.CD,Middle East & North Africa (excluding high income),MNA,2216.07729462501,1888.61214426368,4470.13993154294,4317.81331814743,3805.67992801712,3832.82046747944,3771.39884360959,3514.39002104317,3475.85916647375,3120.19843893516,3604.88875794318,3952.11139122738
GDP per capita (current US$),NY.GDP.PCAP.CD,Middle East & North Africa (IDA & IBRD countries),TMN,2215.44821411794,1892.90151253098,4483.24548822751,4328.80742842554,3811.77354395558,3836.32167107753,3773.13677949318,3513.83379259827,3473.74211447634,3118.8605067659,3604.01229800729,3954.09404072478
GDP per capita (current US$),NY.GDP.PCAP.CD,Middle income,MIC,934.290342725502,1246.29144326899,4918.90784541895,5022.06455731427,4701.52802314385,4690.37407299098,5098.30761134328,5363.87064337831,5433.45843415971,5191.84969531779,6078.45380677436,6388.15816925793
GDP per capita (current US$),NY.GDP.PCAP.CD,North America,NAC,23653.3998971158,35151.3296023334,53234.150098465,54714.4709286191,55452.4213839576,56312.4348848537,58423.8858786865,61174.6914729159,63203.3738891388,61461.1211260357,68382.9399492465,74164.6530205831
GDP per capita (current US$),NY.GDP.PCAP.CD,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,OECD members,OED,17019.7362411748,23026.1764374782,37494.4599104378,38003.5730732136,35600.8318697942,36050.9052347759,37405.8305439479,39352.5214381054,39531.3435697755,38341.3207587843,42522.4500902694,43260.7027011599
GDP per capita (current US$),NY.GDP.PCAP.CD,Other small states,OSS,3059.01345448594,4277.58228896806,15307.1559029115,15449.9740381913,12506.3179993659,12092.1033399975,12899.8790530463,14068.4470181579,13563.8976571233,11679.5574715833,13931.796724276,15990.6473634936
GDP per capita (current US$),NY.GDP.PCAP.CD,Pacific island small states,PSS,1325.6559674714,1687.72591275528,3582.87862118196,3851.25099308888,3723.87521329512,3866.86192070379,4128.66065294262,4286.73414362489,4234.83396306924,3713.50694343002,3641.55824740651,3874.93417803281
GDP per capita (current US$),NY.GDP.PCAP.CD,Post-demographic dividend,PST,19062.7252829105,25861.4262191245,42524.0778250591,43169.4440151042,40641.1629320461,41372.2823086822,42971.5268715281,45386.7472120914,45701.5843923387,44494.6457414394,49340.466480345,50307.6693628282
GDP per capita (current US$),NY.GDP.PCAP.CD,Pre-demographic dividend,PRE,945.525159785786,503.857806709648,1819.86827662709,1876.47621861826,1557.65947525165,1382.13840053726,1429.30516801927,1447.50951774897,1484.2360142926,1329.36845168249,1413.97365959385,1553.28051193406
GDP per capita (current US$),NY.GDP.PCAP.CD,Small states,SST,2921.42756423184,4314.06146341325,13667.1265135642,13841.3117720446,11583.9808617568,11165.6026482055,11855.7989344526,12810.4061877279,12442.1201273464,10702.8860207874,12638.5703105452,14626.5057055616
GDP per capita (current US$),NY.GDP.PCAP.CD,South Asia,SAS,356.66537923874,447.950614861535,1364.39969359005,1475.33821399497,1523.38333625648,1675.3676225853,1887.85738514752,1920.20841039312,1964.98051916795,1853.89308716516,2136.15805981447,2272.4547387962
GDP per capita (current US$),NY.GDP.PCAP.CD,South Asia (IDA & IBRD),TSA,356.66537923874,447.950614861535,1364.39969359005,1475.33821399497,1523.38333625648,1675.3676225853,1887.85738514752,1920.20841039312,1964.98051916795,1853.89308716516,2136.15805981447,2272.4547387962
GDP per capita (current US$),NY.GDP.PCAP.CD,Sub-Saharan Africa,SSF,726.680908742204,632.354480728224,1905.49834554254,1936.66436558837,1681.36733401646,1521.52750951476,1603.5018042159,1624.144531615,1625.76257570346,1488.79549974746,1630.98390327386,1690.38756577047
GDP per capita (current US$),NY.GDP.PCAP.CD,Sub-Saharan Africa (excluding high income),SSA,726.017420818015,631.449155497044,1904.2904823024,1935.43079529759,1680.14350918185,1520.25837569558,1602.20823161311,1622.83477392256,1624.43717233441,1487.89476802804,1630.03154175388,1689.21565485367
GDP per capita (current US$),NY.GDP.PCAP.CD,Sub-Saharan Africa (IDA & IBRD countries),TSS,726.680908742204,632.354480728225,1905.49834554254,1936.66436558837,1681.36733401646,1521.52750951476,1603.5018042159,1624.144531615,1625.76257570346,1488.79549974746,1630.98390327387,1690.38756577047
GDP per capita (current US$),NY.GDP.PCAP.CD,Upper middle income,UMC,1304.72634054619,1860.11287450474,8056.65632354449,8218.29574009477,7664.04540830913,7590.18239180598,8335.15812415431,8895.01022378209,9006.03715615141,8649.36556133265,10257.2797765954,10794.9318569097
GDP per capita (current US$),NY.GDP.PCAP.CD,World,WLD,4318.91253431034,5508.43301374779,10738.3174082682,10898.72081124,10156.9534578037,10208.8699002511,10746.8562684176,11290.0999748475,11330.4536704935,10895.7352329064,12282.0000713291,12647.480789067
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,
Last Updated: 10/26/2023,,,,,,,,,,,,,,,
